M1/M2,Spin1x,Spin1y,Spin1z,Spin2x,Spin2y,Spin2z,Fspin,Fsnorm,Fsint
1.999752857,0.186835678,0.828687927,0.025313437,-0.109601899,0.049877326,-0.841006834,0.679034399,0.758112841,15.16225682
1.999715743,-0.066914951,0.267902712,0.28930848,-0.039698008,0.000197223,-0.798590988,0.679104104,0.758174913,15.16349826
3.999649789,-1.08E-07,-1.14E-06,0.40006558,1.69E-07,-4.31E-07,-6.58E-05,0.679162932,0.758227299,15.16454599
1.500009808,0,0,-0.500074043,0,0,0.250018395,0.679209949,0.758269168,15.16538336
1.249999539,0,0,0,0,0,0,0.67937721,0.758418114,15.16836228
3.999742212,-0.435957005,-0.67070139,0.003229688,0.239869516,-0.606223057,-0.463231708,0.679436042,0.758470504,15.16941007
1.25006778,-1.10E-07,-6.27E-09,-0.000192361,-2.53E-08,7.97E-09,-0.000228316,0.679504597,0.758531552,15.17063103
1.250042409,4.45E-10,5.78E-08,-0.000136513,2.20E-08,4.88E-08,-2.55E-05,0.679536748,0.758560182,15.17120364
2.999928917,1.09E-13,-4.84E-14,0.299966368,2.48E-12,1.15E-12,0.299930698,0.679577149,0.758596159,15.17192318
3.00012157,5.61E-08,-6.29E-08,0.300023009,-9.16E-09,-3.19E-08,0.300047186,0.67958036,0.758599019,15.17198037
1.271814543,-5.53E-09,2.36E-08,0.320013016,-9.00E-09,-5.69E-08,-0.56001785,0.679660426,0.758670317,15.17340634
1.269555825,0.01168292,0.045274714,-0.058455203,0.388838005,0.241466495,0.070213324,0.679706815,0.758711627,15.17423253
3.999192289,0.010276059,-0.013133861,0.39961306,-0.00916896,0.798890559,0.032504074,0.679775312,0.758772623,15.17545246
1,0,-0.60125744,0,0,0.60125744,0,0.67983172,0.758822854,15.17645709
1,0,0.60125744,0,0,-0.60125744,0,0.67983395,0.75882484,15.1764968
1.249993279,6.01E-10,-9.09E-10,-2.71E-05,1.78E-10,2.39E-11,-6.85E-06,0.679879091,0.758865038,15.17730076
3.999425249,0.009887371,0.014841079,0.399657251,-0.799087409,0.004046587,0.025299737,0.67988517,0.758870451,15.17740903
3.999624725,0.519196012,-0.608328761,0.01407084,0.030508718,0.79282579,0.101331424,0.68001527,0.758986305,15.17972611
1.227781508,0.094317687,0.056413508,0.322382511,0.266333082,0.213361394,-0.576108108,0.680086397,0.759049644,15.18099288
4.000301328,-0.019355755,-0.002519003,0.399485512,0.481687124,-0.638449226,0.015920846,0.680177161,0.759130469,15.18260938
3.999736635,-0.754830852,-0.265037359,0.007044937,0.783781321,-0.150244986,0.051814163,0.680678202,0.759576645,15.19153291
1.406937973,0.101054086,0.480404349,-0.00423563,-0.019820617,-0.283007985,0.032560302,0.680716635,0.75961087,15.1922174
1.999985067,-0.427858273,0.674694512,0.039806779,0.731081371,-0.318482772,-0.061772055,0.680906397,0.759779853,15.19559706
1.999823784,0.79893986,0.023543513,0.032215961,-0.654771373,-0.455419473,-0.057818788,0.680910128,0.759783175,15.19566351
2.608638382,-0.660136092,-0.214267731,0.04952442,0.679591581,0.200991811,0.332809115,0.680977375,0.759843059,15.19686117
1.221181455,1.59E-07,-6.73E-08,0.000145609,1.19E-07,-2.06E-08,9.71E-05,0.680979004,0.759844509,15.19689019
1,0.30062723,0.52070907,0.00010282,-0.30062723,-0.52070907,0.00010282,0.68105071,0.759908363,15.19816727
1,-0.30062723,-0.52070907,0.00010282,0.30062723,0.52070907,0.00010282,0.68105254,0.759909993,15.19819986
2.635937861,-0.055847749,-0.004296954,0.268229727,-0.491883444,-0.546518914,0.056880993,0.681140981,0.75998875,15.19977499
0.999999992,0.403884557,0.293778629,-0.001062304,-0.403884552,-0.293778621,-0.001062299,0.681217332,0.76005674,15.2011348
1.99990584,0.176357161,0.778819744,0.046832492,0.477751552,-0.116337912,-0.630751682,0.681415266,0.760233,15.20466
1.999997507,-0.683215577,-0.415658935,-0.012891602,0.794687296,0.078381636,0.042804165,0.681599417,0.760396986,15.20793973
1,0.30060923,-0.52070876,0,-0.30060923,0.52070876,0,0.68167907,0.760467917,15.20935834
1,-0.30060923,0.52070876,0,0.30060923,-0.52070876,0,0.68167947,0.760468273,15.20936547
1.200000854,0,0,0,0,0,0,0.68169538,0.760482441,15.20964882
1.202461565,-2.37E-10,-3.00E-08,-5.04E-05,-6.47E-08,-4.82E-08,8.54E-05,0.681750208,0.760531265,15.21062531
2.999385885,-9.26E-08,-1.02E-07,0.268691414,-1.29E-08,-3.39E-09,0.849654661,0.681799891,0.760575508,15.21151016
2.999034287,-1.18E-07,-9.28E-08,0.268689638,4.34E-08,-6.95E-09,0.849525446,0.68181537,0.760589292,15.21178584
3.999421431,-0.777660112,-0.184936222,0.033243477,0.742581742,0.293929837,-0.039334297,0.681836859,0.760608428,15.21216856
1.01463565,0.051455323,-0.663196759,0.133725915,-0.660240766,0.027457785,-0.323867383,0.681851494,0.760621461,15.21242921
3.999750834,0.122998241,0.790272013,-0.014307168,-0.780369454,0.01605169,0.173734961,0.681872899,0.760640522,15.21281043
4.000225415,0.793766895,-0.098470319,0.015696439,-0.494911244,0.623564245,0.079335218,0.681944456,0.760704243,15.21408486
1.702728693,-0.028680442,0.151338255,0.206658224,-0.008326381,0.000866211,-0.335354056,0.681963937,0.760721591,15.21443182
3.999606647,-0.096386472,0.791952497,0.058276853,0.636685007,0.093423839,0.474636264,0.681985689,0.760740961,15.21481922
1.999955336,-0.764162549,-0.232967936,0.03987789,-0.177391061,0.457870257,-0.631312085,0.682177143,0.760911451,15.21822901
3.999299574,0.781682342,-0.160960266,0.056145004,-0.475712421,-0.009054473,-0.642529313,0.682248953,0.760975397,15.21950794
1.500623232,0.496845781,0.049208046,-0.000448444,7.85E-09,5.27E-09,2.48E-07,0.682343106,0.76105924,15.22118481
1.500615533,0.496662301,0.050770208,-0.000383106,1.13E-08,5.54E-09,2.51E-07,0.682349424,0.761064867,15.22129733
1.500676088,0.496127445,0.058155677,0.00048904,6.78E-09,9.93E-09,1.47E-07,0.682390826,0.761101735,15.2220347
1.500676087,0.496122931,0.0581933,0.000490751,6.77E-09,9.92E-09,1.47E-07,0.682507619,0.761205739,15.22411478
2.115614812,-0.255622996,-0.756805281,-0.011101772,-0.263727639,-0.45115641,-0.492727929,0.682556286,0.761249077,15.22498154
1,0.42514962,0.42516138,0.00011045,-0.42514962,-0.42516138,0.00011045,0.6825734,0.761264317,15.22528634
1.176473575,0,0,-1.17E-06,0,0,0,0.682814172,0.761478724,15.22957448
1.176461773,0,0,0,0,0,0,0.682840197,0.761501899,15.23003799
4.000097553,0.374618316,0.706714552,0.013595339,-0.056056018,0.042640956,-0.393826686,0.682852194,0.761512583,15.23025165
1.999832701,-0.692677492,-0.399028367,0.030498316,0.351608415,0.716334228,-0.054229908,0.682925127,0.761577529,15.23155059
1.797111745,-0.244965983,0.659698027,-0.182551656,0.081888107,-0.001404834,0.74611905,0.682956467,0.761605438,15.23210875
1.994792116,0.32411698,-0.62438009,-0.0110643,0,0,0,0.683225594,0.761845095,15.2369019
1.994792116,-0.32411698,0.62438009,-0.0110643,0,0,0,0.683229158,0.761848269,15.23696537
4.000615517,0.429730243,0.673890403,0.03216656,0.341418344,-0.198179782,-0.064717977,0.683269258,0.761883978,15.23767955
1.000007373,1.85E-10,1.37E-09,-0.899685956,8.67E-09,1.48E-09,0.899788256,0.683515731,0.762103461,15.24206923
2.585478483,-0.249773954,-0.079661319,0.29048227,-0.051072214,0.687409324,-0.351958827,0.683519332,0.762106668,15.24213336
1.000003645,1.00E-09,-4.47E-10,-0.899630845,-8.84E-11,3.78E-11,0.899744042,0.683526559,0.762113104,15.24226207
1.150001749,0,0,0,0,0,0,0.68362524,0.762200979,15.24401958
4.000041615,-0.072528272,-0.796504529,0.016950696,-4.32E-07,-1.11E-06,-6.09E-05,0.683635928,0.762210497,15.24420993
1.999967703,0,0,0.500034272,0,0,0.100004426,0.683752723,0.762314503,15.24629005
1.500614292,0.496618569,0.051137992,-0.000364575,1.17E-08,5.42E-09,2.50E-07,0.683770324,0.762330176,15.24660352
1.50067586,0.486226008,0.114485215,0.001558329,2.03E-09,5.20E-09,1.43E-07,0.683910251,0.762454781,15.24909562
1.000097266,0,0,0.80848828,0,0,-0.80861205,0.68392021,0.762463649,15.24927299
1.000022336,0,0,-0.801456787,0,0,0.801315247,0.683933767,0.762475722,15.24951444
1.999710626,-0.032611194,0.79933939,-0.003685737,-0.315478147,-0.73339557,0.047262182,0.683950211,0.762490365,15.24980731
4.000073534,-0.031754176,0.798279866,0.040197801,-3.10E-06,8.76E-06,-7.18E-05,0.683980057,0.762516943,15.25033886
1.00000343,7.33E-08,-2.52E-07,-0.800529035,-5.42E-08,-1.35E-09,0.799782858,0.684007836,0.76254168,15.25083361
3.999073107,0.797502753,0.015962658,0.062037537,-0.539816924,-0.577005499,-0.122224557,0.684079826,0.762605787,15.25211575
0.999996842,4.28E-08,1.88E-08,0.799781536,-3.85E-08,-2.10E-08,-0.799888443,0.684109354,0.762632082,15.25264164
1.000003732,1.24E-08,-9.77E-09,-0.799842466,-8.71E-09,1.23E-08,0.799896217,0.684135542,0.762655402,15.25310805
1.000006481,-7.73E-09,8.10E-10,-0.799757681,9.07E-09,-4.63E-09,0.799918755,0.684156603,0.762674157,15.25348314
1.500893912,0.496795363,0.050979261,0.000583649,0.077206689,-0.489122234,0.000445673,0.684160135,0.762677302,15.25354605
1.000006581,-9.75E-09,-4.60E-09,-0.799706345,1.74E-08,2.10E-08,0.799953513,0.684161961,0.762678928,15.25357857
1,-0.52070027,-0.30063767,0,0.52070027,0.30063767,0,0.68421413,0.762725385,15.2545077
1,0.52070027,0.30063767,0,-0.52070027,-0.30063767,0,0.68421433,0.762725563,15.25451126
1.000013443,0,0,-0.800669712,0,0,0.800551813,0.684239297,0.762747796,15.25495592
1.999839878,0.403560641,0.690669555,-0.010563591,-0.665497223,-0.440654884,0.050762444,0.684291635,0.762794403,15.25588806
1.999932621,-0.756462225,-0.259882079,0.013297533,0.008672807,-0.050753888,-0.396427023,0.684296585,0.762798811,15.25597622
1.333249941,-8.31E-07,6.70E-06,3.30E-05,0.110200637,0.791719043,0.030757771,0.68438161,0.762874526,15.25749051
1.500614802,0.496642855,0.050934762,-0.000374958,1.15E-08,5.50E-09,2.50E-07,0.684555459,0.763029338,15.26058676
1,0.52068908,-0.3006359,0,-0.52068908,0.3006359,0,0.68460105,0.763069937,15.26139873
1,-0.52068908,0.3006359,0,0.52068908,-0.3006359,0,0.68460131,0.763070168,15.26140336
1.500676216,0.487323752,0.109718069,0.001273392,5.71E-09,3.20E-09,1.45E-07,0.684715516,0.763171868,15.26343737
1.500614727,0.496641085,0.050951241,-0.000374139,1.16E-08,5.49E-09,2.50E-07,0.684723215,0.763178724,15.26357449
1.500607227,0.496405322,0.05289702,-0.000262903,1.40E-08,6.30E-09,3.35E-07,0.684723603,0.76317907,15.2635814
1.500614457,0.49662538,0.051091555,-0.000366665,1.17E-08,5.46E-09,2.50E-07,0.684726181,0.763181366,15.26362731
1.50061472,0.496640932,0.050953113,-0.000374046,1.27E-08,5.33E-09,2.50E-07,0.684728424,0.763183363,15.26366726
1.500614662,0.496639055,0.050969024,-0.000373195,1.16E-08,5.48E-09,2.50E-07,0.684746805,0.763199731,15.26399463
1.500676221,0.487326893,0.109704266,0.001272462,5.72E-09,3.20E-09,1.45E-07,0.684750034,0.763202607,15.26405213
1.50061471,0.496640607,0.050954917,-0.000373955,1.15E-08,5.50E-09,2.50E-07,0.68475559,0.763207554,15.26415109
1.999807351,-0.378813904,-0.703846246,0.034711201,-0.108118274,0.79025524,-0.060527636,0.684770351,0.763220699,15.26441398
1.500679661,0.496027641,0.058944086,0.000243771,9.89E-09,5.17E-09,2.50E-07,0.684774661,0.763224537,15.26449074
0.999999858,-1.04E-09,6.95E-09,-4.38E-07,2.01E-09,-6.67E-09,-4.65E-07,0.684803919,0.763250591,15.26501182
1.999779017,-0.032734694,0.799272376,-0.00435322,-0.33355909,-0.725162466,0.049995414,0.68480758,0.763253851,15.26507703
1.500614635,0.496638547,0.050971528,-0.000373117,1.16E-08,5.48E-09,2.50E-07,0.684872867,0.763311989,15.26623979
1.500678642,0.495300463,0.064779535,0.000621274,9.02E-09,5.08E-09,2.42E-07,0.6848871,0.763324664,15.26649328
1.994802796,0.51278206,-0.4816616,-0.00825413,0,0,0,0.684917367,0.763351617,15.26703233
1.000172146,0,0,0.60128951,0,0,-0.60145897,0.68494788,0.763378788,15.26757577
1.999746678,-0.395498349,-0.694613529,0.035646607,-0.108261755,0.790113207,-0.062137641,0.684977475,0.763405143,15.26810285
1.994802796,-0.51278206,0.4816616,-0.00825413,0,0,0,0.685018706,0.763441859,15.26883718
1.099999977,0,0,0,0,0,0,0.68507572,0.76349263,15.26985259
1.00000223,3.03E-09,-4.19E-09,-0.599969376,-1.03E-09,4.47E-09,0.599983045,0.685149758,0.76355856,15.27117121
1.000004448,-1.05E-08,-3.93E-09,-0.599911057,1.03E-08,2.54E-09,0.599991817,0.685164923,0.763572065,15.2714413
1.333843377,0,0,-0.800654188,0,0,0.449992356,0.685173311,0.763579534,15.27159069
3.404000928,0.448650138,0.587873071,0.091376729,-0.551351997,0.406345894,-0.392599643,0.685195295,0.763599111,15.27198222
1.000007584,0,0,-0.600089524,0,0,0.600026996,0.685257781,0.763654755,15.27309509
0.999999932,-3.12E-08,-2.72E-08,-6.39E-06,3.15E-08,2.85E-08,-6.61E-06,0.685296768,0.763689473,15.27378945
0.999999476,7.43E-13,-1.18E-13,-0.499501865,-1.69E-13,-2.17E-13,0.499506233,0.685543961,0.763909598,15.27819195
0.999999282,4.28E-11,4.08E-09,-0.500000743,-2.21E-09,-6.61E-09,0.499968016,0.685544879,0.763910415,15.2782083
0.999997089,2.08E-08,7.66E-09,0.49949591,4.84E-09,-2.06E-09,-0.499492347,0.685549389,0.763914431,15.27828863
1.333314548,7.69E-07,2.53E-06,1.65E-05,0.622782848,-0.501413426,0.02424784,0.68556545,0.763928734,15.27857467
1.000172373,0,0,0.40003772,0,0,-0.40015087,0.68568329,0.76403367,15.2806734
1.000002446,0,0,-0.400010891,0,0,0.399985255,0.685843525,0.764176359,15.28352718
1.499904426,-1.55E-08,-1.24E-07,-0.200319096,-2.97E-08,1.77E-08,0.79972926,0.685888593,0.764216492,15.28432984
0.999999962,2.13E-08,-1.14E-08,-1.64E-05,-2.19E-08,1.10E-08,-1.64E-05,0.686053505,0.764363346,15.28726692
1.000000212,1.35E-08,3.37E-10,3.65E-06,-4.51E-09,-5.31E-08,3.38E-06,0.686065768,0.764374266,15.28748532
1.695957058,-0.001857427,0.005548335,-0.006571132,0.000490039,-9.32E-06,0.527020185,0.686072165,0.764379963,15.28759925
1.000106387,0,0,0.19995461,0,0,-0.19996933,0.686114,0.764417217,15.28834433
1.786998117,-0.36712472,-0.330484361,-0.001560155,-0.270410651,-0.387049758,0.11486696,0.686205945,0.764499094,15.28998187
1.00000046,0,0,-0.249941914,0,0,0.249934151,0.686208276,0.764501169,15.29002339
1,0,0,0,0,0,0,0.68624132,0.764530595,15.2906119
1.22780184,-4.48E-08,-3.87E-08,0.310072261,-4.11E-08,-9.23E-09,-0.459918926,0.686319899,0.764600569,15.29201139
0.99999999,7.11E-10,-6.83E-10,1.22E-07,5.93E-10,1.29E-09,1.23E-07,0.686359632,0.764635952,15.29271903
0.9999999,3.58E-09,-8.46E-09,3.16E-06,-3.15E-09,1.10E-08,3.34E-06,0.686393138,0.764665789,15.29331577
1,0,0,-1.64E-06,0,0,-1.64E-06,0.68641922,0.764689015,15.29378029
0.999999868,3.46E-08,2.06E-08,-5.32E-05,-3.66E-08,-2.07E-08,-5.29E-05,0.686422541,0.764691972,15.29383944
1,-2.78E-12,1.56E-12,-3.67E-09,2.28E-12,-2.36E-12,-2.16E-09,0.686429827,0.76469846,15.2939692
1,1.17E-10,-3.37E-10,-1.13E-07,-7.34E-11,2.23E-10,-1.14E-07,0.686434292,0.764702436,15.29404873
1,0,0,-1.15E-06,0,0,-1.13E-06,0.686438394,0.764706089,15.29412178
1.000000008,-8.30E-09,1.51E-09,2.62E-05,1.05E-08,-4.19E-09,2.61E-05,0.686439992,0.764707512,15.29415024
1.000000004,-7.88E-09,3.19E-10,2.65E-05,9.99E-09,-3.39E-09,2.64E-05,0.686440289,0.764707777,15.29415553
0.999999992,6.55E-10,-2.94E-10,9.66E-08,1.05E-09,1.09E-09,9.51E-08,0.686441603,0.764708947,15.29417893
1.000000028,-7.79E-09,1.03E-09,2.60E-05,1.11E-08,-4.67E-09,2.63E-05,0.686442373,0.764709632,15.29419265
0.999999998,6.51E-10,-3.04E-10,9.48E-08,1.04E-09,1.04E-09,9.31E-08,0.686447877,0.764714534,15.29429067
0.99999999,7.11E-10,-6.72E-10,1.21E-07,5.69E-10,1.29E-09,1.22E-07,0.686451717,0.764717953,15.29435906
0.99999999,6.92E-10,-6.21E-10,1.19E-07,7.38E-10,1.42E-09,1.20E-07,0.686457993,0.764723542,15.29447084
0.99999999,7.09E-10,-6.67E-10,1.21E-07,5.84E-10,1.30E-09,1.22E-07,0.686458992,0.764724432,15.29448863
0.99999999,7.09E-10,-6.65E-10,1.21E-07,5.86E-10,1.31E-09,1.22E-07,0.686459152,0.764724574,15.29449148
0.99999999,7.09E-10,-6.66E-10,1.21E-07,5.85E-10,1.31E-09,1.22E-07,0.686459512,0.764724895,15.29449789
0.99999999,7.05E-10,-6.64E-10,1.21E-07,5.87E-10,1.31E-09,1.22E-07,0.686459673,0.764725038,15.29450076
2.500077954,0.58088161,0,0.15566046,-0.60107767,0,0,0.68646037,0.764725659,15.29451317
0.99999999,7.09E-10,-6.65E-10,1.21E-07,5.85E-10,1.31E-09,1.22E-07,0.686460407,0.764725692,15.29451383
0.99999999,7.10E-10,-6.66E-10,1.21E-07,5.84E-10,1.31E-09,1.22E-07,0.686461676,0.764726822,15.29453643
0.999999992,7.07E-10,-6.60E-10,1.21E-07,6.01E-10,1.32E-09,1.22E-07,0.686467573,0.764732073,15.29464146
0.99999999,7.07E-10,-6.66E-10,1.21E-07,5.87E-10,1.31E-09,1.22E-07,0.686467942,0.764732402,15.29464803
0.999999942,1.77E-08,1.08E-08,-1.91E-05,-2.15E-08,-9.06E-09,-1.91E-05,0.686469815,0.764734069,15.29468139
0.999999828,-3.32E-08,-5.27E-08,-2.55E-05,3.86E-08,5.38E-08,-2.58E-05,0.686497522,0.764758743,15.29517485
0.999999992,6.98E-10,-3.09E-10,9.67E-08,1.52E-09,1.61E-09,9.94E-08,0.686512258,0.764771865,15.2954373
2.000057784,-0.077182092,0.594997453,0.002883009,-0.136999903,0.584144815,0.005864545,0.686535682,0.764792724,15.29585448
0.999999986,8.46E-10,-6.28E-10,1.33E-07,2.72E-10,1.22E-09,1.34E-07,0.686567262,0.764820846,15.29641692
3.96538974,0.048724735,-0.467222507,0.296638719,0.678496645,-0.163618923,-0.338681003,0.686616811,0.764864969,15.29729938
1.999878496,-2.66E-08,5.05E-08,0.199855451,-4.75E-08,3.15E-08,9.42E-05,0.686624265,0.764871607,15.29743214
1.999749206,0.676212821,-0.513390591,0.037982374,0.099047778,0.077024778,-0.84010003,0.686718182,0.76495524,15.2991048
1,0,0,1.08E-06,0,0,1.09E-06,0.686719405,0.764956329,15.29912658
1.33379627,-0.286892938,-0.596886836,-0.44983141,0.158905306,-0.342785861,0.131292085,0.686752564,0.764985857,15.29971714
1.999853425,0.706667191,-0.36973473,0.061290344,-0.64850541,-0.460749572,-0.081521459,0.686827828,0.76505288,15.30105759
1.000000022,-2.51E-08,-1.31E-08,2.36E-06,2.53E-08,1.34E-08,2.35E-06,0.686921359,0.765136169,15.30272338
3.999167952,0.791752751,0.079364449,0.082316208,0.02900743,-0.437520044,-0.668582118,0.686949275,0.765161028,15.30322056
2.949087411,0.113167408,-0.777287298,-0.025584089,0.417242722,-0.561897623,0.051430812,0.686953482,0.765164774,15.30329549
1.999650696,-0.32581673,-0.232087117,0.004287128,-0.023605792,0.049495272,0.797745049,0.68698845,0.765195913,15.30391827
1.811752339,-0.365469226,0.518768526,-0.132681177,-0.592497524,0.123760088,0.435542465,0.687199708,0.765384038,15.30768077
1.359810564,-0.001455464,-0.000283567,0.088498356,0.193005058,-0.289083398,-0.074788604,0.687313247,0.765485145,15.30970289
1.999471232,0.179434017,0.050964988,0.190572476,-1.44E-06,-3.25E-06,9.34E-05,0.687340925,0.765509792,15.31019584
1.999853797,0.69947747,-0.383001445,0.062295727,-0.648204365,-0.461118514,-0.081832989,0.687360069,0.76552684,15.31053679
1.000000016,-1.84E-08,-3.38E-09,1.22E-05,2.03E-08,2.81E-09,1.20E-05,0.687392122,0.765555383,15.31110765
1.00003092,-0.776942854,-0.187577599,-0.029775919,0.762699584,-0.238020169,0.037760873,0.687541975,0.765688827,15.31377653
1.000000008,2.07E-09,-2.96E-09,-1.53E-05,-2.16E-09,2.96E-09,-1.53E-05,0.687599588,0.765740131,15.31480262
2.599506594,-0.073996219,-0.254591572,0.198633838,0.394925302,-0.278010284,0.609752287,0.687680834,0.76581248,15.31624961
3.999703004,-7.60E-08,3.74E-08,0.400066899,-2.56E-08,7.32E-11,0.499963456,0.687781375,0.765902012,15.31804024
1.499886088,-9.38E-08,1.74E-08,0.399892805,-4.43E-08,-2.09E-08,-0.799642683,0.687865779,0.765977174,15.31954347
1.530492682,-0.046980981,0.745542007,0.048316786,-0.039376459,0.011125818,-0.383248796,0.688220875,0.766293386,15.32586772
1.333178414,4.59E-06,4.24E-06,0.000125231,-0.753883252,-0.26542078,0.028620077,0.688280963,0.766346894,15.32693789
1.99983006,0.681792167,-0.505957662,0.038019757,0.092385227,0.073401376,-0.790913279,0.688360339,0.766417579,15.32835157
0.999991369,-0.777106773,-0.185397284,0.038076143,0.5840086,0.545787011,-0.028095536,0.6883664,0.766422976,15.32845952
2.561908767,0.111564841,-0.432195784,0.234258343,0.103843146,-0.543224476,-0.412417837,0.688367357,0.766423828,15.32847656
1.500826654,0.496422089,0.050928794,-0.001328516,-0.077163092,0.489043416,0.002102168,0.68838336,0.766438079,15.32876158
2.998476357,-0.16172436,-0.32590164,0.34366556,0,0,0,0.688446813,0.766494584,15.32989167
2.998476397,0.16172436,0.32590163,0.34366556,0,0,0,0.68851227,0.766552873,15.33105746
2.998467278,-0.41139821,0.14929061,0.24277179,0,0,0,0.68854306,0.766580291,15.33160583
1.000003216,0.273799151,0.095983438,0.407195803,0.101457354,-0.283108077,-0.39939202,0.688555637,0.766591491,15.33182983
2.998467318,0.4113982,-0.14929061,0.24277178,0,0,0,0.688568939,0.766603337,15.33206673
4.000403271,-0.794892701,-0.069070003,0.058293296,0.392156682,0.072829645,-0.030668596,0.688710936,0.766729785,15.3345957
4.000092961,0.377524785,0.705019183,0.014733565,-0.684959868,0.362533317,0.198053749,0.688734351,0.766750636,15.33501272
1.99963533,0.361946188,-0.170278979,0.006135738,-0.030700859,-0.04187502,0.79793575,0.688745559,0.766760617,15.33521233
3.144094946,0.329776986,-0.587943225,0.133155844,-0.382018293,0.50300379,0.480159966,0.688839573,0.766844336,15.33688672
1.227724757,0.303678153,0.072718493,0.098197825,0.197841221,-0.267436937,-0.155428812,0.689086098,0.767063866,15.34127732
3.999043714,-0.76819694,-0.220241964,0.037688457,0.002041122,-0.152608263,-0.784643296,0.689126909,0.767100208,15.34200417
1.710219697,-0.204782983,0.707840656,-0.112597611,0.051519182,-0.004202178,0.458663148,0.689154937,0.767125167,15.34250334
3.999034728,0.768146428,0.220633701,0.036571524,0.000395475,0.145330334,-0.786034855,0.689206324,0.767170927,15.34341854
4.000356756,-0.56104665,0.569371837,0.031048947,-0.065761382,-0.389833229,0.061113695,0.689317712,0.767270118,15.34540236
1.994818096,0.70244321,0.03943799,-0.00381237,0,0,0,0.689324786,0.767276418,15.34552835
1.994818096,-0.7024432,-0.03943799,-0.00381237,0,0,0,0.689327292,0.767278649,15.34557298
1.0000233,-0.566317771,-0.563549122,0.038136431,0.213691972,0.770304668,-0.028599341,0.689386674,0.767331529,15.34663057
3.999128571,-0.574682477,0.554404066,0.049979097,-0.134860468,-0.091302096,-0.782713322,0.689470436,0.767406119,15.34812237
3.998963815,-0.145848854,-0.786415837,0.017677979,-0.134956042,0.050851343,0.786354599,0.689550381,0.76747731,15.34954619
3.999098198,0.649627893,-0.461271609,0.073054763,0.146278815,0.116604714,-0.777270016,0.689775845,0.767678085,15.3535617
3.998966793,0.149570339,0.785711753,0.017692906,0.134670652,-0.051589439,0.786351489,0.68987487,0.767766267,15.35532533
2.921018163,-0.366427256,-0.709375503,-0.006762576,-0.245845627,-0.636393188,0.254724821,0.689923022,0.767809146,15.35618292
1.666727182,0.070145361,0.79423418,0.064995259,0.677401063,-0.419135406,-0.073495331,0.689946808,0.767830327,15.35660655
2.941316755,0.056741035,-0.61213698,0.152233545,-0.485451109,-0.12741095,0.430629014,0.690006707,0.767883667,15.35767335
1.140446564,0.32988871,-0.569467411,-0.446820093,0.057730429,-0.673139433,0.329394176,0.690044243,0.767917093,15.35834186
1.000023426,-0.579348812,-0.550018379,0.039864249,0.213274809,0.770378872,-0.029656013,0.690049348,0.767921639,15.35843278
1.220006979,-5.84E-09,-8.60E-09,0.329940414,-2.41E-08,-1.76E-08,-0.440014517,0.69026889,0.768117141,15.36234282
0.999990668,0.577270674,-0.552941626,-0.030750128,-0.239048132,0.762491893,0.037529467,0.690343595,0.768183666,15.36367331
1.999836728,-0.249320852,0.760279171,-0.001636508,4.20E-06,-4.94E-06,6.61E-05,0.690384855,0.768220408,15.36440815
1.999791368,0.676728247,-0.425425404,0.034478575,0.040835876,0.037783111,-0.396037104,0.690387632,0.768222881,15.36445761
1.249854692,8.00E-08,-1.61E-07,-0.400165225,-8.25E-09,-4.65E-08,0.799955151,0.690423506,0.768254826,15.36509653
1.999930451,0.151316595,0.785322496,0.017618032,-0.046412089,0.016751495,-0.396749458,0.690476791,0.768302276,15.36604553
1.99943989,1.52E-08,-6.24E-08,0.371458591,2.30E-08,-3.48E-08,-0.849439894,0.690597461,0.768409733,15.36819466
1.999571819,3.75E-08,-8.99E-09,0.371471555,-3.29E-09,-1.88E-08,-0.849595125,0.690609545,0.768420494,15.36840988
1.16991573,-0.591472279,0.153170302,-0.391965498,-0.727865491,0.186631753,0.220450624,0.690715082,0.768514474,15.37028949
2.000009161,0.601374,0,0,0.60121364,0,0,0.690718661,0.768517661,15.37035323
2.000009161,-0.601374,0,0,-0.60121364,0,0,0.690721106,0.768519839,15.37039677
4.00037317,0.761738991,0.242404834,0.026315391,-0.394131165,0.064638332,0.021082715,0.690787938,0.768579352,15.37158705
2.867047183,-0.206491964,-0.466535671,0.238813992,-0.564708991,0.27507408,-0.469739985,0.690936639,0.768711771,15.37423541
1.999841437,-0.192351715,0.775672502,0.037359419,-0.053536461,0.003162331,-0.396332297,0.69110618,0.768862747,15.37725493
1.00000127,0.291767466,-0.273551792,0.006422332,1.11E-06,6.09E-07,-8.57E-05,0.691214008,0.768958767,15.37917535
3.170217054,-0.351606545,-0.516033238,0.206607721,0.473353241,-0.072152571,-0.619856186,0.691222705,0.768966512,15.37933024
3.526472679,0.353070347,-0.24788547,0.308431903,-0.09338367,0.70411023,-0.266087016,0.691296663,0.769032371,15.38064743
4.000032305,0.290013862,-0.743895013,0.049289356,-0.091074714,-0.010857745,0.38923701,0.691303296,0.769038278,15.38076556
1.219995859,5.95E-08,-1.50E-08,0.330031197,-4.82E-08,-5.26E-08,-0.44002659,0.691357936,0.769086935,15.3817387
3.99910859,-0.402084211,0.686510313,0.083704119,0.449772011,0.652159376,-0.10753829,0.691529238,0.769239479,15.38478958
