M1/M2,Spin1x,Spin1y,Spin1z,Spin2x,Spin2y,Spin2z,Fmass,Fmnorm,Fmint
1.999955336,-0.764162549,-0.232967936,0.03987789,-0.177391061,0.457870257,-0.631312085,0.96084814,0.678814697,13.57629395
1.999964621,-4.33E-09,9.18E-08,4.79E-05,1.80E-09,3.72E-08,-1.04E-05,0.96085167,0.678845391,13.57690782
2.999794911,-3.77E-08,-6.28E-08,0.399970909,5.34E-09,4.31E-08,0.599878209,0.960857812,0.678898796,13.57797593
2.002391922,-0.10605302,0,-0.10603934,0.42511686,0,0.42514473,0.96085893,0.678908518,13.57817035
1.999580961,0.588373666,0.541930358,0.013125039,-0.052586581,0.080235312,-0.793736531,0.960870594,0.679009937,13.58019874
1.999572816,0.570662708,-0.560791693,-0.004300602,-0.101364539,0.590636895,-0.529475767,0.960876581,0.679061995,13.5812399
1.999841437,-0.192351715,0.775672502,0.037359419,-0.053536461,0.003162331,-0.396332297,0.960895176,0.67922368,13.58447361
2.395635382,-0.431176815,0.560619262,0.15533397,-0.228896229,-0.398269867,-0.437829099,0.960905627,0.679314553,13.58629106
1.999813776,-8.34E-07,2.97E-06,8.60E-05,2.04E-07,-1.08E-07,0.000173438,0.960951702,0.67971518,13.59430359
1.999882306,-0.499774412,-0.623721493,0.030822666,0.058092454,-0.092547313,-0.792196696,0.960956698,0.67975862,13.59517241
2.395507449,1.61E-07,1.36E-07,0.239308346,7.49E-08,3.35E-07,-0.00047272,0.960957998,0.679769924,13.59539848
1.999930451,0.151316595,0.785322496,0.017618032,-0.046412089,0.016751495,-0.396749458,0.960964202,0.679823869,13.59647737
1.999877991,-0.484649787,-0.635535182,0.030988945,0.060158643,-0.090942816,-0.792230959,0.960965426,0.679834511,13.59669023
1.499847639,-8.80E-08,1.55E-08,-2.40E-05,-6.80E-08,-4.77E-10,-0.799626365,0.960991791,0.680063758,13.60127515
1.499782941,0,0,0.500042363,0,0,-0.650288482,0.961014494,0.680261163,13.60522325
3.015490911,-0.589035853,-0.288633585,0.387985507,0.167205898,0.120560248,-0.311331875,0.96102837,0.680381816,13.60763632
1.821012361,0.412481079,0.560682255,-0.366383452,0.160292581,0.359161871,0.265802204,0.96103172,0.680410945,13.60821889
2.000058902,-2.21E-06,1.95E-06,-0.000119793,0.367562404,-0.157734386,0.00581648,0.961040891,0.680490687,13.60981375
1.99967017,-4.06E-06,-4.71E-06,-6.77E-05,-0.666991488,-0.440121317,0.030916094,0.961049771,0.6805679,13.611358
1.999558282,6.79E-07,-1.30E-06,3.26E-05,0.334713889,0.725614083,0.032106893,0.961060006,0.680656894,13.61313788
1.999743307,-7.53E-06,-5.06E-07,-0.000157605,-0.334816428,-0.725650188,0.03231413,0.961072167,0.680762635,13.61525271
1.999591673,-2.98E-07,2.62E-07,3.04E-05,-0.316422113,-0.733780492,0.032042198,0.961073346,0.680772887,13.61545774
2.599506594,-0.073996219,-0.254591572,0.198633838,0.394925302,-0.278010284,0.609752287,0.961080912,0.680838674,13.61677348
1.000022238,1.75E-08,5.61E-10,-0.624943095,-4.24E-09,-4.31E-09,-0.2499916,0.961092984,0.680943641,13.61887283
1.000020856,-4.26E-10,4.74E-09,-0.624965535,-2.25E-09,-2.51E-09,-0.250014578,0.961094405,0.680955997,13.61911994
1.000000004,1.74E-08,4.57E-10,-0.437585851,-1.74E-08,-5.83E-10,-0.437585792,0.961095914,0.680969118,13.61938236
1.999985354,-0.787874524,-0.316567231,0.033041949,0.007742083,-0.127787554,-0.839792548,0.961105009,0.6810482,13.620964
1.999982869,-0.728263185,-0.330709408,0.003134168,0.581363726,-0.072329839,-0.544430695,0.961107976,0.681073998,13.62147997
0.999999996,-0.000642499,-0.001637022,-0.437502219,-0.001547281,0.000613811,-0.437502611,0.961127063,0.681239962,13.62479924
0.999994994,-2.99E-09,4.70E-08,-0.437605825,-4.48E-08,7.85E-09,-0.437599124,0.961127705,0.681245544,13.62491088
2.000154415,-2.49E-07,3.26E-06,-3.36E-05,-0.05582103,0.396028619,0.006832022,0.961137059,0.681326878,13.62653756
1.999708455,7.65E-08,-8.50E-08,3.40E-05,-1.19E-08,-7.73E-09,-0.000105561,0.961156192,0.681493241,13.62986483
1.769851312,0.110259456,-0.086650601,-0.084414651,-0.222252311,-0.402667101,-0.292946338,0.961184475,0.681739165,13.6347833
2.000073628,1.63E-06,2.98E-06,-6.60E-05,-0.32837286,-0.228293764,0.006678751,0.9611911,0.68179677,13.6359354
2.00000024,0,0,0,0,0,0,0.96120186,0.681890329,13.63780659
2.999975263,3.19E-07,-1.80E-08,-0.000142892,4.21E-08,-7.20E-07,-1.15E-05,0.961213902,0.681995036,13.63990072
1.999986359,-9.08E-08,-5.95E-09,-3.49E-05,-4.82E-09,4.36E-09,-5.03E-05,0.961233905,0.682168964,13.64337928
1.999980503,-4.00E-08,4.11E-08,1.86E-06,3.88E-09,9.73E-09,-9.30E-06,0.961239544,0.682217996,13.64435991
1.999996925,-2.44E-10,-2.44E-10,2.49E-07,3.81E-10,3.81E-10,5.29E-07,0.96124613,0.682275262,13.64550523
2.716333061,0.73384136,0.003760222,0.259468525,-0.211102199,-0.560536667,-0.336919623,0.961249598,0.682305416,13.64610833
1.999996856,0,0,-2.11E-06,0,0,0,0.961253354,0.682338075,13.6467615
2.000006645,0,0,-1.56E-06,0,0,0,0.961254512,0.682348144,13.64696288
1.687759843,0.267193276,-0.10459944,-0.258238244,-0.013994083,-0.006054761,0.017358094,0.961254721,0.682349961,13.64699923
2.000121907,-3.64E-08,9.53E-09,-7.91E-05,1.07E-08,1.33E-08,1.95E-05,0.961256311,0.682363787,13.64727573
2.000107659,2.09E-08,-2.97E-08,-7.02E-05,3.30E-08,-1.39E-08,5.47E-06,0.961262008,0.682413323,13.64826645
2.000095253,1.99E-08,-2.58E-08,-6.67E-05,2.41E-08,-2.27E-08,1.11E-05,0.961263104,0.682422852,13.64845705
1.000022336,0,0,-0.801456787,0,0,0.801315247,0.961274374,0.682520846,13.65041692
2.000015339,4.14E-09,-1.20E-08,4.14E-05,1.16E-08,-3.52E-08,-3.25E-06,0.961278155,0.682553722,13.65107445
1.000165317,1.54E-09,-7.10E-10,-0.899697323,2.03E-09,-6.57E-09,-8.80E-06,0.961279951,0.682569339,13.65138678
1.000148139,1.62E-09,-2.26E-09,-0.899655945,2.02E-09,-5.48E-10,8.14E-06,0.961292907,0.682681993,13.65363985
1.999851098,7.45E-09,2.76E-07,9.26E-05,1.41E-08,7.62E-09,-0.000125734,0.961299225,0.682736928,13.65473856
1.999958218,-3.02E-07,2.77E-07,4.42E-05,-5.31E-08,3.63E-08,-1.90E-05,0.961312148,0.682849295,13.6569859
1.000063365,0.11314755,0.56447378,-0.555196916,-0.016242797,0.01465655,-0.399321732,0.961327041,0.682978791,13.65957582
1.963313925,-0.355705914,0.401495149,0.067556572,0.37537233,-0.419980317,-0.550523334,0.961353597,0.683209698,13.66419397
2.98348593,0.486676574,0.076331495,0.387352625,0.539886294,-0.348553007,-0.114539689,0.961361673,0.68327992,13.6655984
1.0000001,8.12E-10,3.01E-09,-0.437570605,-1.62E-10,4.27E-10,-0.437570674,0.961373389,0.683381792,13.66763584
2.617108531,-0.659634117,-0.024905058,0.19290055,-0.421269637,0.019503683,0.004419972,0.961382634,0.683462178,13.66924356
1.820470538,0.115046689,-0.366738341,-0.208700967,-0.065626079,0.061722725,0.087447323,0.96139765,0.683592744,13.67185488
2.873461794,0.533891247,0.298983823,0.424509626,-0.380978779,0.021955993,-0.537564293,0.961399807,0.683611499,13.67222998
1.999505748,0.217530933,0.769803178,0.016096726,-0.087952036,0.03955097,-0.793671361,0.961411588,0.683713936,13.67427872
1.446341631,-0.515085856,0.052961607,-0.283623804,0.424074869,0.398953316,-0.49775716,0.961415188,0.683745239,13.67490477
1.959992952,0.01674827,0.028923506,-0.048823585,0.091219261,-0.002379857,0.02734567,0.961416987,0.683760881,13.67521762
3.068742915,-0.379238176,0.26117215,0.38659787,0.359418015,0.436604535,0.278406403,0.961419645,0.683783993,13.67567985
1,-0.42513459,0,-0.42510727,0.42513459,0,-0.42510727,0.96142384,0.683820469,13.67640937
1,0.42513459,0,-0.42510727,-0.42513459,0,-0.42510727,0.96142386,0.683820642,13.67641285
1.999871057,-0.765173819,-0.232947439,0.007231367,-0.369110139,-0.480635914,-0.521815838,0.961426681,0.683845171,13.67690343
3.370599433,-0.57877313,0.25619217,0.375711031,-0.372202909,0.10548401,0.632673378,0.961444302,0.683998388,13.67996776
2.077076883,-0.43276339,-0.323568189,-0.178596022,-0.320316963,-0.449208608,0.3986641,0.961449603,0.68404448,13.68088961
2.000040994,-2.04E-09,6.43E-08,-0.000169578,1.39E-07,1.67E-07,0.000109343,0.961450608,0.684053219,13.68106438
2.002401663,0.10605258,0,0.10606663,-0.4251291,0,-0.42510257,0.96145872,0.684123754,13.68247508
4.995767114,0,0,-0.500097856,0,0,0.851395145,0.961463834,0.684168221,13.68336441
1.49925056,0,0,-2.09E-06,-0.569108243,-0.057867892,-0.560485538,0.961497137,0.684457794,13.68915587
1.49925013,1.51E-06,2.04E-06,0,0.55445029,0.063040774,-0.574444568,0.961497242,0.684458707,13.68917413
1.999914341,-1.53E-08,-4.86E-08,5.97E-05,-1.34E-08,-1.76E-08,1.18E-05,0.961504221,0.68451939,13.69038779
3.034333858,-0.451863267,0.254646985,0.455711642,-0.153177964,0.70995769,-0.253833115,0.961550567,0.684922373,13.69844746
1.999829153,-0.780280735,-0.175481604,0.011705629,0.005756314,-0.094657979,-0.793894273,0.961557333,0.684981204,13.69962408
1.99990584,0.176357161,0.778819744,0.046832492,0.477751552,-0.116337912,-0.630751682,0.961574475,0.685130255,13.70260511
1.500693533,0.247781871,0.028433603,-0.432855311,-4.27E-08,3.38E-08,3.78E-07,0.961575098,0.685135673,13.70271345
2.688856885,0,0,-0.876877381,0,0,0.482900249,0.961580544,0.685183026,13.70366052
2.002208529,0,0,0.14999458,0,0,-0.60114092,0.96158408,0.685213772,13.70427544
1.499269579,-1.87E-06,-2.76E-06,0,-0.518099271,0.233020086,-0.564452596,0.961595973,0.685317183,13.70634366
1.499269472,1.96E-06,2.69E-06,0,0.519242563,-0.228360926,-0.565305332,0.961595986,0.685317296,13.70634592
1.999711907,-0.109484608,0.264069752,-0.279641308,0.037278487,0.00097956,0.798749258,0.961606335,0.685407281,13.70814563
1.999807634,0.180707233,0.779256541,-0.006059778,-0.450139548,-0.378870985,-0.541621991,0.961611579,0.685452879,13.70905757
0.999919475,0.031490866,0.137308487,-0.141919908,-0.009328212,0.006977975,-0.799658946,0.961614932,0.685482033,13.70964067
2.000615882,0,0,-0.800409704,0,0,0.199994093,0.96162272,0.685549751,13.71099502
1.170296623,-0.019414572,0.060557605,-0.47658372,0.041151809,0.050079721,-0.363989377,0.961622907,0.685551377,13.71102753
1.440117415,0.618481129,0.174525613,-0.252510849,-0.56637297,-0.000187169,-0.562974928,0.961647703,0.685766981,13.71533961
2.775381823,0.06320768,0.576460641,0.218915141,-0.568090935,0.308853622,0.456992531,0.961649728,0.685784588,13.71569176
1.666045804,-0.228086197,0.15506546,-0.366697723,0.218048143,-0.255187105,0.166265294,0.961659525,0.685869774,13.71739548
3.561034816,0.338064065,-0.034300299,0.533988881,-0.166581858,-0.379307922,0.441938426,0.961661852,0.685890008,13.71780015
2.471167629,-0.558297994,0.510354604,0.14223844,0.592475876,0.112189456,0.059754393,0.961710234,0.686310694,13.72621388
1.500693326,0.247780181,0.028541953,-0.432845974,-4.28E-08,3.38E-08,3.75E-07,0.961710792,0.686315546,13.72631092
1.499263267,0,0,0,0.458456313,0.336026177,-0.564137564,0.961729105,0.686474779,13.72949559
1.499263319,0,0,0,-0.440359962,-0.355339969,-0.566713082,0.961729126,0.686474962,13.72949924
2.05000588,0,0,0,0,0,0,0.96175684,0.686715938,13.73431876
3.000101885,0.42523914,0,0.42525095,-0.6010532,0,0,0.96179549,0.687052004,13.74104008
1.748164393,0.460548932,-0.405201262,-0.465282414,-0.522975673,0.206248814,0.453600082,0.961872685,0.687723222,13.75446445
1.000071509,4.52E-08,3.30E-08,-0.768582826,-3.38E-08,-2.67E-08,-0.199710813,0.961884741,0.68782805,13.75656101
1.34433524,0.055970366,0.370017449,-0.151723746,-0.031125486,0.01821775,-0.779088987,0.961887382,0.687851014,13.75702029
1.175611689,0,0,0,0,0,-0.850546448,0.961924199,0.688171142,13.76342284
2.060471365,0.173262145,-0.373462684,-0.30121559,-0.438495098,0.715634669,-0.103540377,0.961926502,0.688191167,13.76382333
2.631734034,0.477107815,0.083204283,0.223723437,-0.442162483,-0.463925518,0.352998137,0.961937425,0.688286143,13.76572287
1.499298017,0,0,0,0.198048818,0.525258825,-0.571108218,0.962011765,0.688932537,13.77865075
1.499298072,0,0,0,-0.202252618,-0.535131775,-0.560368419,0.962011769,0.688932572,13.77865144
1.398774357,0,0,0.220499569,0,0,-0.711415045,0.962030147,0.689092371,13.78184741
1.648330594,-0.017197658,0.124804589,-0.558138746,0.008655452,-0.002700134,0.528772901,0.962033962,0.689125543,13.78251085
1.4992985,0,0,0,0.337248128,-0.462068574,-0.560381849,0.962042623,0.689200851,13.78401702
1.499298316,-1.23E-06,-1.90E-06,0,-0.33554985,0.458979873,-0.563928468,0.96204265,0.689201086,13.78402171
0.999999994,0,0,-0.499942816,0,0,-0.499942777,0.962063447,0.689381918,13.78763835
1.999752857,0.186835678,0.828687927,0.025313437,-0.109601899,0.049877326,-0.841006834,0.9620859,0.689577149,13.79154298
3.001261765,0.248231085,0.029694787,0.432328133,-9.71E-10,-4.96E-09,5.02E-07,0.962102845,0.689724487,13.79448975
3.241188059,-0.233872799,-0.573013579,0.324277558,-0.092774369,-0.012067312,0.45084819,0.962103294,0.689728391,13.79456783
1.992480479,-0.440105097,0.161728722,-0.061770234,0.406654545,0.239201433,-0.169617465,0.962104691,0.689740539,13.79481077
2.486545526,-0.543863315,-0.090469757,0.080163476,-0.280752038,0.541131412,0.40950513,0.962107762,0.689767241,13.79534482
1.249906845,5.06E-08,-1.23E-07,-0.200311795,1.21E-08,-4.19E-08,-0.799851516,0.962124324,0.68991125,13.79822499
2.631752553,0.673439221,0.32905003,0.087106627,-0.115296486,0.157568296,0.266309994,0.962124879,0.689916075,13.79832151
1.993659824,-0.000297873,0.00267748,-0.021023646,-5.70E-05,2.24E-06,-0.134366672,0.962132611,0.689983306,13.79966612
1.60241365,-0.347974653,0.280821932,-0.574308879,-0.03834608,-0.680365495,0.225206318,0.962164697,0.690262297,13.80524594
1.859684019,-0.051410019,0.364025971,-0.004645986,-0.031225829,0.005320547,-0.540873683,0.962168468,0.690295086,13.80590172
2.500077551,0.58088194,0,0.15566045,-0.58060513,0,0.15559845,0.96217424,0.690345274,13.80690549
1.399182422,4.93E-08,1.05E-08,-0.710930082,3.77E-08,-6.03E-08,0.220427192,0.962174409,0.690346744,13.80693488
1.00001572,-4.80E-08,-2.27E-07,-0.600419715,1.85E-08,1.76E-08,-0.399991567,0.962175585,0.690356969,13.80713938
1.499311886,0,0,0,0.067467119,-0.571118876,-0.557264137,0.962190441,0.690486144,13.80972287
1.499312344,0,0,0,-0.091629137,0.560715257,-0.564336402,0.962190446,0.690486187,13.80972374
1.176993003,0,0,-0.80076279,0,0,-0.250009504,0.962204766,0.690610701,13.81221402
3.028155847,-0.374488923,-0.356636905,0.363750255,-0.415809203,0.494425033,-0.01386328,0.962211694,0.690670941,13.81341881
4.000125804,0.321444697,0.427679136,0.594712445,0.230258451,-0.76210416,-0.078222638,0.96225864,0.691079141,13.82158282
1.333384677,0.055339752,0.009438375,-0.797854207,0.445561896,-0.664006177,0.021307297,0.962265597,0.691139633,13.82279266
1.99983006,0.681792167,-0.505957662,0.038019757,0.092385227,0.073401376,-0.790913279,0.962276319,0.691232862,13.82465724
3.001284684,0.246991814,0.037306047,0.43249975,-3.66E-09,-1.58E-08,1.05E-06,0.962298174,0.691422893,13.82845787
3.000402884,0.374730066,0.443783963,0.39043966,0.120748037,-0.513132784,-0.286490599,0.962305051,0.69148269,13.82965379
1.500007058,0,0,-0.500072369,0,0,-0.25002176,0.96233133,0.691711188,13.83422376
1.773738847,0.437760197,0.073689509,-0.516346215,0.477459661,0.293362018,0.517643825,0.962344013,0.691821468,13.83642936
1.999875574,0.585567463,-0.544127233,0.028879337,0.087708718,0.056974543,-0.792692506,0.962362299,0.691980467,13.83960934
4.000082475,0.497342513,0.257018664,0.571155393,-0.773245836,-0.201542676,0.028783425,0.962362827,0.691985058,13.83970116
2.099995883,0,0,0,0,0,0,0.96236589,0.692011691,13.84023382
2.415053505,0,0,0.800614297,0,0,0,0.962372233,0.692066844,13.84133688
1.499961982,0,0,-1.49E-06,0,0,-0.500095679,0.962375395,0.692094338,13.84188676
1.204134154,-0.626098449,0.047048438,-0.492366622,-0.516987492,0.170362898,-0.55752843,0.962386977,0.692195045,13.84390089
2.062149252,-0.727232796,0.427281705,-0.059549335,0.352293375,-0.114550245,-0.350799594,0.962400835,0.692315541,13.84631083
2.33934053,0.618957802,-0.478980561,-0.12355921,0.672098317,0.408653351,-0.10597034,0.96240678,0.692367234,13.84734467
1.567901222,0.014736479,0.320801703,-0.396187548,-0.004999126,0.001914617,-0.121626293,0.96242239,0.692502964,13.85005929
2.452418872,0.536266811,-0.316070564,0.082716201,-0.303970444,0.33375698,-0.093934538,0.962424278,0.692519381,13.85038761
2.499768939,0.60139113,0,0,0,0,0.60111066,0.96242649,0.692538614,13.85077228
3.101080364,-0.022474112,0.166635351,0.510608039,0.512255638,-0.372836067,-0.389233096,0.962448811,0.692732698,13.85465395
2.434202087,0.000525699,-0.432371489,0.072714412,-0.258795438,0.360193119,0.334514452,0.96247661,0.692974413,13.85948826
1.999796949,2.45E-07,-1.45E-07,-0.200242586,-2.19E-08,-1.74E-08,0.399964801,0.962510503,0.693269116,13.86538232
3.033180212,0.666327397,-0.174849334,0.297319697,0.535490549,-0.565585171,-0.02325238,0.962518344,0.693337294,13.86674588
2.983099756,-5.03E-08,7.19E-07,0.469939519,-1.69E-07,1.78E-07,-0.359902056,0.962533545,0.693469469,13.86938937
2.415075924,0,0,-0.800825049,0,0,0.331393475,0.962545513,0.693573532,13.87147063
1.333302923,-0.022137239,-0.05384093,-0.797625176,-0.798772741,-0.030176183,0.026005467,0.962545865,0.693576592,13.87153184
1.999391855,-0.005228036,0.140447799,0.14229207,-0.017707698,0.001514084,-0.799390333,0.962555493,0.693660309,13.87320617
1.849631044,0.068526843,0.417549116,-0.330236979,0.713315452,0.11960996,0.198327599,0.962585212,0.693918718,13.87837437
1.711033089,-0.000175954,0.006660651,-0.023828739,-0.000718339,0.000218146,-0.74643885,0.962585334,0.693919779,13.87839558
1.999851662,-0.628393668,0.493768748,0.033629507,-0.088340456,-0.066433525,-0.792023719,0.96258764,0.69393983,13.8787966
2.583306953,0.498932092,-0.041792024,0.111026529,0.277040124,-0.259807704,0.308472006,0.962607271,0.694110524,13.88221047
1.500680352,4.24E-12,-5.51E-12,-0.499515,-3.98E-10,-1.35E-09,2.97E-07,0.962622286,0.694241081,13.88482161
3.594284935,0.340449991,0.450018046,0.522369922,0.01933303,-0.247402514,-0.252598685,0.962629173,0.694300964,13.88601928
1.176455707,0,0,-0.500050842,0,0,-0.500077241,0.962646925,0.694455319,13.88910639
2.752744712,-0.727910872,0.295302657,0.054786314,-0.556944584,-0.098589192,0.499908456,0.962654387,0.694520202,13.89040404
1.999749206,0.676212821,-0.513390591,0.037982374,0.099047778,0.077024778,-0.84010003,0.962657278,0.69454534,13.8909068
1.99985743,0.787216456,-0.138893669,0.027807597,0.046475215,0.096537927,-0.79247261,0.96266305,0.694595528,13.89191056
1.500675626,1.13E-13,-5.05E-12,-0.499524,-2.86E-10,-7.12E-10,1.38E-07,0.962663251,0.694597276,13.89194551
4.000528341,0.520563321,0.08896145,0.600704928,4.53E-06,8.32E-06,-3.14E-05,0.962677758,0.694723415,13.89446831
1.500675717,1.83E-12,-4.35E-12,-0.499524,-4.55E-10,-8.22E-10,1.34E-07,0.962682991,0.694768917,13.89537834
1.500678596,4.86E-13,-2.21E-13,-0.49952,1.02E-10,5.11E-11,2.17E-07,0.962684512,0.694782142,13.89564284
1.999872318,-1.50E-08,2.81E-08,1.06E-05,-3.03E-08,3.40E-10,-0.299995822,0.962694803,0.694871624,13.89743247
1.999846293,0.637950447,-0.481362096,0.033547906,0.087186258,0.068234287,-0.791995138,0.962702942,0.694942393,13.89884786
1.877001181,-0.121517768,0.370249921,-0.305308354,0.363270704,0.258618317,0.222847815,0.962704019,0.694951758,13.89903515
1.749670356,-7.97E-09,-1.66E-07,-0.600334059,7.32E-09,4.81E-08,0.799750318,0.962722225,0.695110061,13.90220121
2.855796447,0.395096315,-0.276125776,0.267741463,0.019557348,0.510124997,0.198237401,0.962736991,0.695238453,13.90476905
2.635937861,-0.055847749,-0.004296954,0.268229727,-0.491883444,-0.546518914,0.056880993,0.962747091,0.695326273,13.90652546
1.999861758,-5.87E-12,-1.17E-12,1.93E-07,3.45E-13,-1.57E-13,-0.299938887,0.962747906,0.69533336,13.90666719
3.59071996,0.308268256,-0.278455649,0.501484049,0.480900056,-0.106652013,0.320532446,0.962759743,0.695436284,13.90872567
4.000063592,-0.50313738,0.203362657,0.587486523,0.797620485,0.001344188,-0.055925521,0.962803517,0.695816903,13.91633806
2.999804388,6.59E-12,-1.22E-12,0.499544,-2.09E-12,-1.52E-12,-0.499371,0.962803766,0.695819068,13.91638136
1.3335612,0,0,-0.700283992,0,0,-0.299997517,0.962822921,0.695985623,13.91971246
1.749640683,-5.09E-08,3.98E-08,0.000140338,-2.05E-08,-2.06E-08,-0.799604621,0.962830502,0.69605154,13.92103081
3.000384985,0.374174758,0.444240221,0.390478325,0.121626866,-0.512961501,-0.286429406,0.962832033,0.696064853,13.92129705
1.570787356,-0.27325302,-0.509781948,-0.450421014,-0.528721882,0.474463304,-0.26384646,0.962880483,0.69648613,13.92972261
2.500077954,0.58088161,0,0.15566046,-0.60107767,0,0,0.96288286,0.696506799,13.93013597
3.000101404,-0.52080991,0,0.30070121,-0.60104629,0,0,0.9628963,0.696623661,13.93247322
3.393314182,0.410851214,0.18246415,0.426186974,-0.124346879,0.277198751,0.434234363,0.962919306,0.6968237,13.93647401
2.49997823,0,0,0.19999574,0,0,0,0.96292126,0.696840691,13.93681381
2.193553401,0.216848925,-0.591491645,-0.246389103,0.414689608,-0.164948341,0.443444521,0.962981395,0.697363571,13.94727141
1.897363783,-0.215955285,-0.576136618,-0.477365643,0.595000678,0.286448964,0.310838345,0.963011924,0.697629023,13.95258047
3.79982928,-0.497861322,0.140885584,0.531749834,0.144452646,0.758510246,0.151053742,0.963019958,0.69769888,13.9539776
3.000387402,0.373919794,0.444439918,0.390500713,0.122035755,-0.512879848,-0.28639646,0.963021083,0.697708662,13.95417324
3.000162571,0.384906546,0.435393946,0.390193464,0.10487445,-0.516613992,-0.286599757,0.963027089,0.697760885,13.95521769
4.997295678,0,0,8.03E-06,0,0,0.80087976,0.963031829,0.6978021,13.95604199
1.999711957,-0.111609205,0.41754463,-0.41619619,0.056105504,-0.002299469,0.79789465,0.963041198,0.697883564,13.95767128
1.999418124,1.48E-08,-8.64E-08,-0.371315272,-1.50E-08,-5.89E-08,0.849659289,0.963042076,0.697891198,13.95782397
3.000388922,0.373910731,0.444446799,0.390501061,0.122053372,-0.512876484,-0.286396614,0.963046767,0.697931987,13.95863974
1.999508154,9.26E-08,-1.01E-08,-0.371395371,5.30E-08,-7.03E-08,0.849721809,0.9630482,0.697944447,13.95888894
1.513227787,-0.55138962,0.407332779,-0.4088091,0.290073513,-0.316183707,-0.478499998,0.963060051,0.698047493,13.96094985
1.7870327,-8.19E-05,0.001453137,0.000905966,-0.000168738,4.38E-05,-0.790457297,0.963082539,0.698243028,13.96486056
3.605419701,-0.309987487,-0.347786442,0.551535255,0.352572297,0.09238082,-0.592879335,0.963084616,0.698261088,13.96522176
2.562244227,-0.250374555,-0.480020675,0.102003956,0.534763852,0.434554695,0.151815227,0.963089158,0.698300581,13.96601162
2.999416119,0,0,0.40013781,0,0,0,0.96309185,0.698323988,13.96647977
1.969715961,-0.156439719,-0.101541122,-0.036759048,-0.098247179,0.026519665,-0.357228167,0.963100946,0.698403079,13.96806158
1.164888434,0.115322727,0.487729932,-0.612127223,-0.018239737,0.016836708,-0.479959948,0.963126897,0.698628726,13.97257451
1.999761694,1.77E-07,-1.47E-07,-6.90E-05,5.84E-09,-6.80E-08,-0.399914818,0.963139585,0.698739049,13.97478098
1,-0.3006134,0,-0.52065054,0.3006134,0,-0.52065054,0.96314951,0.698825348,13.97650696
1,0.3006134,0,-0.52065054,-0.3006134,0,-0.52065054,0.96314952,0.698825435,13.9765087
2.414178646,0,0,-0.500117715,0,0,0.250030061,0.963163367,0.698945836,13.97891672
1.333257452,-0.033269536,0.044488698,-0.797812543,0.340089632,0.723332261,0.028861159,0.963221795,0.699453874,13.98907747
1.995335907,-0.013409784,0.056548499,-0.022396526,-0.003479902,0.000250949,-0.358073375,0.963223397,0.699467803,13.98935606
2.999936245,0.42525362,0,0.42526108,-0.42506225,0,-0.42504336,0.96322663,0.699495914,13.98991829
1.801905117,-0.095796981,0.685351472,-0.388938809,0.010132247,-0.00273921,0.10517106,0.96323964,0.699609038,13.99218075
3.550624505,-0.086535492,0.13855417,0.60308338,0.349610613,-0.393981581,-0.538401981,0.963258944,0.699776888,13.99553776
2.998473637,-0.276286,0.1483227,0.39005327,0,0,0,0.96326753,0.699851544,13.99703088
1.999884584,-0.023026085,0.799526231,-0.015785025,-0.100929478,0.020206037,-0.793219002,0.963306768,0.700192723,14.00385445
1.332707046,0,0,0,0,0,-0.800780005,0.963315131,0.70026544,14.0053088
2.585478483,-0.249773954,-0.079661319,0.29048227,-0.051072214,0.687409324,-0.351958827,0.963322592,0.700330314,14.00660628
3.055259436,-0.659455481,0.40033482,0.205375697,0.20247721,-0.124555288,-0.096889514,0.963334621,0.700434907,14.00869815
1.994702246,-0.027216178,0.141211533,0.068250951,-0.016997038,0.001640209,-0.701790433,0.963342576,0.700504077,14.01008154
4.000378277,-0.335102735,0.425614968,0.588542057,-8.91E-06,-2.01E-06,-7.03E-05,0.963344141,0.700517685,14.01035369
3.253418581,0.111077749,0.179804174,0.437204409,0.310034421,-0.132225556,0.218781019,0.963385192,0.700874627,14.01749255
3.999941293,-0.23841417,-0.499974638,0.577176504,-1.36E-06,-4.64E-06,-3.71E-05,0.9633953,0.700962518,14.01925035
2.998475837,0.17571126,-0.22151589,0.41295432,0,0,0,0.9633981,0.700986864,14.01973728
1.90558063,0.184484479,-0.048096723,-0.052300434,-0.433934744,0.517236512,-0.345718686,0.963405068,0.701047451,14.02094903
2.751116257,-0.601744618,0.396451815,0.260893092,0.117428855,-0.279152659,-0.707385075,0.963415045,0.701134202,14.02268405
2.999034287,-1.18E-07,-9.28E-08,0.268689638,4.34E-08,-6.95E-09,0.849525446,0.963434356,0.701302114,14.02604227
2.561908767,0.111564841,-0.432195784,0.234258343,0.103843146,-0.543224476,-0.412417837,0.963447263,0.701414341,14.02828682
2.115614812,-0.255622996,-0.756805281,-0.011101772,-0.263727639,-0.45115641,-0.492727929,0.963447582,0.701417115,14.0283423
2.171822104,-0.318918053,0.459189298,-0.191878831,-0.393418325,-0.663130196,0.116997821,0.963447931,0.70142015,14.02840299
3.000660948,0,0,-0.800512314,0,0,0.500026436,0.963450668,0.701443948,14.02887896
1.000460229,0,0,-0.800804545,0,0,-0.399905188,0.963462672,0.701548324,14.03096648
2.999385885,-9.26E-08,-1.02E-07,0.268691414,-1.29E-08,-3.39E-09,0.849654661,0.9634692,0.701605086,14.03210171
